106174,717470074231,Сериков Аян Алексеевич,M,2010-01-08,5365,1023,2025-09-02,true,false
102032,650854647712,Токтарова Айша Ермековна,F,2012-02-23,5120,1008,2025-09-09,true,false
103644,150910312531,Серикова Милана Андреевна,F,2014-06-04,5213,1014,2025-09-08,true,false
107350,120682045803,Смагулова Карина Сергеевна,F,2008-08-10,5436,1027,2025-09-11,true,false
105857,172476302002,Мухамеджанов Ерасыл Алексеевич,M,2012-02-28,5345,1022,2025-09-14,true,false
100431,241079525598,Петрова Ева Ермековна,F,2010-05-02,5026,1002,2025-09-06,true,false
105271,212863852420,Васильева Амина Руслановна,F,2012-07-11,5310,1020,2025-09-04,true,false
103869,918946907846,Сейдахметова Диана Маратовна,F,2007-05-06,5226,1014,2025-09-09,true,false
103564,528602760705,Абдрахманова Айша Алексеевна,F,2008-06-19,5208,1013,2025-09-08,true,false
106516,673617584850,Ахметова Алина Нурлановна,F,2007-01-10,5386,1024,2025-09-13,true,false
104382,185652381682,Сейдахметова Жанель Ермековна,F,2009-06-08,5256,1016,2025-09-05,true,false
100157,108629821731,Кузнецова София Андреевна,F,2009-12-11,5010,1001,2025-09-14,true,false
105587,465540384756,Мухамеджанова Дария Андреевна,F,2011-07-03,5329,1021,2025-09-08,true,false
103270,564314393869,Сейдахметова Диана Кайратовна,F,2008-12-25,5191,1012,2025-09-15,true,false
107006,628907944653,Токтарова Мария Алексеевна,F,2010-12-16,5415,1026,2025-09-15,true,false
102863,704262306193,Ахметов Дамир Сергеевич,M,2013-10-03,5167,1011,2025-09-10,true,false
102589,746257011093,Ким Ислам Алексеевич,M,2011-03-24,5152,1010,2025-09-13,true,false
104488,304590757681,Иванова Жанель Ермековна,F,2013-03-02,5262,1017,2025-09-02,true,false
107137,715461366711,Ахметова Карина Сергеевна,F,2014-02-02,5423,1027,2025-09-01,true,false
101224,170852686559,Жумабекова Аяулым Ерлановна,F,2012-02-05,5072,1005,2025-09-03,true,false
104356,313100544012,Смагулова Мадина Руслановна,F,2009-05-04,5255,1016,2025-09-01,true,false
103578,793241503443,Сидоров Адиль Сергеевич,M,2007-06-09,5209,1013,2025-09-08,true,false
105219,171947887293,Токтаров Егор Кайратович,M,2013-07-13,5307,1020,2025-09-04,true,false
101963,656545707348,Иванова Анастасия Ермековна,F,2007-09-26,5115,1007,2025-09-09,true,false
105916,987920724826,Жумабекова Аяулым Руслановна,F,2011-03-26,5348,1022,2025-09-13,true,false
103238,527630539487,Сидорова Жанель Руслановна,F,2009-05-26,5189,1012,2025-09-10,true,false
105245,231037021271,Ахметова Аяулым Ермековна,F,2012-06-04,5309,1020,2025-09-11,true,false
104595,735643242149,Ли Арман Нурланович,M,2010-11-16,5269,1017,2025-09-15,false,false
101938,263128291805,Васильев Темирлан Кайратович,M,2007-08-06,5114,1007,2025-09-09,true,false
100117,745134831738,Иванов Максим Маратович,M,2011-03-25,5007,1001,2025-09-14,true,false
106461,629589310907,Жумабекова Айша Нурлановна,F,2010-07-21,5382,1024,2025-09-05,true,false
105357,620049657161,Сидорова Анастасия Кайратовна,F,2010-11-15,5315,1020,2025-09-09,true,false
107083,735160183283,Кузнецова Мадина Андреевна,F,2007-11-03,5420,1026,2025-09-09,true,false
103342,822466832632,Иванова Аяулым Нурлановна,F,2013-11-10,5195,1013,2025-09-13,true,false
100814,631674970957,Нурпеисов Нурислам Нурланович,M,2009-01-02,5048,1003,2025-09-06,true,false
101099,670957024827,Омарова Милана Алексеевна,F,2014-03-24,5066,1005,2025-09-13,true,false
103935,625336683520,Иванова Амина Алексеевна,F,2013-12-17,5230,1015,2025-09-10,true,false
105631,947419075218,Сидоров Дамир Русланович,M,2011-12-06,5331,1021,2025-09-15,true,false
102218,209915421312,Иванов Ерасыл Алексеевич,M,2008-04-18,5131,1008,2025-09-07,true,false
100310,162695667264,Васильев Нурислам Алексеевич,M,2012-03-21,5019,1002,2025-09-08,true,false
102593,771727845576,Кузнецов Руслан Кайратович,M,2012-06-21,5152,1010,2025-09-03,true,false
101483,751529697675,Абдрахманов Адиль Андреевич,M,2013-09-16,5087,1006,2025-09-09,true,false
105462,877637234768,Петрова Диана Алексеевна,F,2007-06-16,5321,1020,2025-09-02,true,false
105119,780014847587,Смагулова Ева Маратовна,F,2010-08-10,5301,1019,2025-09-08,true,false
105313,141356559583,Сейдахметов Алексей Алексеевич,M,2011-07-06,5313,1020,2025-09-01,true,false
101978,542961347618,Мухамеджанов Алексей Андреевич,M,2013-03-01,5117,1008,2025-09-12,true,false
105362,998671056449,Ли Алихан Ерланович,M,2009-02-14,5315,1020,2025-09-12,true,false
104680,183764403237,Нурпеисова София Маратовна,F,2008-07-08,5274,1017,2025-09-14,true,false
101720,540218736668,Серикова Мария Алексеевна,F,2013-05-19,5101,1007,2025-09-08,true,false
105850,382461132318,Абдрахманов Нурислам Ермекович,M,2012-02-01,5345,1022,2025-09-09,true,false
100409,292552157511,Васильев Темирлан Ермекович,M,2011-04-11,5025,1002,2025-09-14,true,false
100747,899415786494,Сейдахметов Арман Маратович,M,2009-10-14,5044,1003,2025-09-02,true,false
104169,131603351006,Абдрахманова Жанель Руслановна,F,2007-02-07,5244,,2025-09-10,true,false
103518,279413233043,Смагулова София Алексеевна,F,2009-12-23,5206,1013,2025-09-09,true,false
104462,503949159617,Сейдахметов Амир Русланович,M,2014-09-26,5261,1017,2025-09-09,true,false
104511,893164609954,Васильева Айша Алексеевна,F,2013-06-18,5264,1017,2025-09-09,true,false
105518,252838179965,Сериков Аян Алексеевич,M,2013-09-23,5325,1021,2025-09-09,true,false
104554,357340525750,Петрова Диана Маратовна,F,2012-05-15,5266,1017,2025-09-04,true,false
102735,130083171527,Васильева Алина Алексеевна,F,2008-11-18,5160,1010,2025-09-05,true,false
106704,879309005458,Токтарова Дария Кайратовна,F,2011-10-26,5397,1025,2025-09-02,true,false
101631,871500440133,Мухамеджанов Алексей Ермекович,M,2008-05-24,5096,1006,2025-09-01,true,false
104738,308857855704,Серикова Аяулым Алексеевна,F,2013-09-01,5277,1018,2025-09-14,true,false
105554,342398441401,Ким Алина Алексеевна,F,2012-06-24,5326,1021,2025-09-11,true,false
100235,308439202956,Токтаров Алексей Нурланович,M,2007-01-22,5015,1001,2025-09-01,true,false
107141,847721062860,Сидоров Дамир Андреевич,M,2013-06-24,5424,1027,2025-09-09,true,false
100306,501857198741,Нурпеисов Арман Алексеевич,M,2012-10-09,5019,1002,2025-09-11,true,false
103025,830589219888,Токтарова Мадина Кайратовна,F,2007-11-12,5177,1011,2025-09-06,true,false
103175,958989473667,Сидорова Мадина Алексеевна,F,2011-03-01,5186,1012,2025-09-03,true,false
102329,286375416167,Бекенов Амир Алексеевич,M,2011-09-21,5138,1009,2025-09-01,true,false
100316,871706465084,Нурпеисов Дамир Сергеевич,M,2013-04-26,5020,1002,2025-09-06,true,false
105559,877879743185,Ахметова Милана Ермековна,F,2012-04-17,5327,1021,2025-09-04,true,false
106633,984957776732,Абдрахманов Темирлан Андреевич,M,2012-12-11,5393,1025,2025-09-07,true,false
104389,895296402294,Мухамеджанова Алина Ерлановна,F,2009-07-01,5257,1016,2025-09-12,true,false
105941,982296604414,Смагулова Виктория Андреевна,F,2010-11-13,5350,1022,2025-09-01,true,false
101701,974739756929,Омаров Алексей Маратович,M,2007-11-14,5100,1006,2025-09-15,true,false
102324,538578616614,Мухамеджанов Алихан Маратович,M,2012-11-07,5138,1009,2025-09-12,true,false
104809,933545163682,Сидорова Алина Маратовна,F,2011-08-26,5282,1018,2025-09-15,true,false
100966,484991052828,Нурпеисов Нурислам Алексеевич,M,2011-08-17,5057,1004,2025-09-11,true,false
104183,380083194232,Бекенова Дария Андреевна,F,2014-11-14,5245,1016,2025-09-06,true,false
101039,884811488297,Мухамеджанов Никита Ерланович,M,2008-10-27,5062,1004,2025-09-08,true,false
103257,710166647803,Ахметов Адиль Андреевич,M,2009-08-08,5190,1012,2025-09-01,true,false
104088,465801504355,Ахметова Айша Алексеевна,F,2009-06-07,5239,1015,2025-09-11,true,false
101440,471821791412,Ким Ева Сергеевна,F,2012-02-09,5085,1006,2025-09-14,true,false
107056,500241845770,Сидорова Карина Кайратовна,F,2008-12-19,5418,1026,2025-09-11,true,false
106656,733768958077,Мухамеджанова Милана Сергеевна,F,2011-08-05,5394,1025,2025-09-06,false,false
101481,679608511229,Сейдахметов Аян Ермекович,M,2012-02-08,5087,1006,2025-09-13,true,false
101656,711524829874,Омарова Мария Руслановна,F,2009-09-02,5097,1006,2025-09-12,true,false
100485,849487108864,Кузнецов Дамир Нурланович,M,2009-07-09,5029,1002,2025-09-01,true,false
106971,238573569738,Ким Аяулым Алексеевна,F,2011-04-08,5413,1026,2025-09-05,true,false
100449,342027920107,Жумабеков Егор Сергеевич,M,2010-12-10,5027,1002,2025-09-05,true,false
106110,943483671076,Токтаров Данияр Ерланович,M,2011-09-13,5361,1023,2025-09-13,true,false
101562,695053564273,Нурпеисов Санжар Андреевич,M,2011-12-01,5091,1006,2025-09-14,true,false
102229,802004909101,Серикова Милана Маратовна,F,2008-12-03,5131,1008,2025-09-08,true,false
101335,497849426121,Бекенова Диана Андреевна,F,2009-12-11,5079,1005,2025-09-13,true,false
104820,506008830784,Сидорова Аружан Нурлановна,F,2010-05-11,5283,1018,2025-09-08,true,false
101839,107319975093,Токтарова Дария Нурлановна,F,2011-11-11,5108,1007,2025-09-09,true,false
102491,915185058244,Омаров Санжар Андреевич,M,2014-02-13,5147,1010,2025-09-09,true,false
104034,507947465167,Ли Алина Нурлановна,F,2010-04-06,5236,1015,2025-09-15,true,false
101629,589854218430,Ли Карина Андреевна,F,2008-08-09,5096,1006,2025-09-12,true,false
104373,570269826972,Васильев Адиль Ерланович,M,2009-01-26,5256,1016,2025-09-12,true,false
104513,161407191359,Васильев Нурислам Маратович,M,2013-07-05,5264,1017,2025-09-04,true,false
101816,311407934829,Кузнецов Нурислам Ермекович,M,2011-02-17,5107,1007,2025-09-04,true,false
104696,543784438578,Жумабекова Диана Алексеевна,F,2007-09-09,5275,1017,2025-09-10,true,false
106511,234687347764,Ким Максим Сергеевич,M,2008-07-04,5385,1024,2025-09-10,true,false
100195,536635564628,Токтаров Данияр Маратович,M,2008-10-04,5013,1001,2025-09-06,true,false
104791,381123418415,Абдрахманов Ислам Алексеевич,M,2011-05-28,5281,1018,2025-09-02,false,false
106202,740061585883,Бекенов Нурислам Ерланович,M,2009-05-14,5367,1023,2025-09-12,true,false
104930,696199258433,Жумабекова Ева Алексеевна,F,2007-12-09,5290,1018,2025-09-04,true,false
104530,257225557769,Ким Руслан Кайратович,M,2012-06-08,5265,1017,2025-09-09,true,false
105299,833351343014,Сидоров Алихан Русланович,M,2011-07-16,5312,1020,2025-09-13,true,false
103914,420146487796,Ахметов Нурислам Ерланович,M,2013-09-10,5229,1015,2025-09-04,true,false
106688,961064882215,Смагулова Анастасия Ермековна,F,2011-03-20,5397,1025,2025-09-05,true,false
104937,365016813780,Токтарова Айша Маратовна,F,2014-11-09,5291,1019,2025-09-08,true,false
107239,402091844969,Нурпеисова Аяулым Сергеевна,F,2011-09-05,5429,1027,2025-09-11,true,false
106121,446551817970,Смагулова Мария Руслановна,F,2012-10-07,5362,1023,2025-09-09,true,false
102548,571546979352,Кузнецова Мария Алексеевна,F,2013-08-08,5150,1010,2025-09-06,true,false
101661,111601139534,Токтаров Ерасыл Алексеевич,M,2009-11-05,5097,1006,2025-09-12,true,false
105058,750971873051,Серикова Амина Алексеевна,F,2010-09-16,5298,1019,2025-09-03,true,false
104173,127071861773,Ким Арман Алексеевич,M,2007-10-09,5244,1015,2025-09-07,true,false
105757,702997878702,Жумабекова Жанель Алексеевна,F,2007-04-11,5339,1021,2025-09-01,true,false
102429,439745013428,Ахметова Ева Кайратовна,F,2008-08-12,5144,1009,2025-09-04,true,false
101692,240572081561,Ким Нурислам Ерланович,M,2008-02-10,5099,1006,2025-09-03,true,false
102697,464461572986,Токтаров Ислам Маратович,M,2009-11-08,5158,1010,2025-09-14,true,false
103783,787614799806,Кузнецова Карина Ерлановна,F,2010-12-11,5221,1014,2025-09-10,true,false
106722,573358039662,Абдрахманова Айша Руслановна,F,2010-09-03,5399,1025,2025-09-11,true,false
100970,531262945087,Мухамеджанова Айша Маратовна,F,2010-08-14,5057,1004,2025-09-07,true,false
106430,976706243609,Сидоров Алихан Нурланович,M,2011-03-01,5380,1024,2025-09-10,true,false
100834,514897892508,Сейдахметов Нурислам Нурланович,M,2008-04-12,5050,1003,2025-09-04,true,false
105427,639990046885,Сейдахметов Алихан Алексеевич,M,2008-02-01,5319,1020,2025-09-11,true,false
104092,828648604463,Омаров Алихан Маратович,M,2009-06-14,5239,1015,2025-09-02,true,false
102517,223845683665,Жумабеков Ислам Ермекович,M,2013-07-26,5149,1010,2025-09-04,true,false
104850,943014634610,Ли Данияр Кайратович,M,2009-02-07,5285,1018,2025-09-10,true,false
107023,507106159002,Токтаров Арман Андреевич,M,2010-12-27,5416,1026,2025-09-06,true,false
102981,245822066123,Токтаров Аян Сергеевич,M,2008-04-03,5174,1011,2025-09-12,true,false
106136,381559294297,Ким Санжар Маратович,M,2010-12-07,5363,1023,2025-09-08,true,false
105542,325616551636,Иванов Дамир Ерланович,M,2012-01-09,5326,1021,2025-09-03,true,false
102758,439263686671,Жумабеков Руслан Русланович,M,2009-11-02,5161,1010,2025-09-08,true,false
101560,388384052481,Нурпеисов Аян Ермекович,M,2010-02-20,5091,1006,2025-09-02,true,false
101156,854930021130,Сидорова Карина Кайратовна,F,2012-12-02,5069,1005,2025-09-09,true,false
101202,365151709373,Сейдахметова Айгерим Кайратовна,F,2011-09-01,5071,1005,2025-09-11,true,false
100930,194339371019,Иванов Алихан Русланович,M,2011-01-09,5055,1004,2025-09-14,true,false
105108,314794938185,Жумабеков Темирлан Ермекович,M,2010-06-18,5301,1019,2025-09-01,true,false
104744,247472206388,Ли Виктория Нурлановна,F,2013-09-19,5278,1018,2025-09-08,true,false
102114,127450918426,Серикова Милана Алексеевна,F,2010-11-11,5124,1008,2025-09-09,true,false
103988,282653396531,Абдрахманов Санжар Ермекович,M,2012-07-26,5233,1015,2025-09-03,true,false
104629,117879560659,Омарова Милана Кайратовна,F,2009-11-17,5271,1017,2025-09-15,true,false
105055,447430872215,Сейдахметова Айгерим Руслановна,F,2010-09-09,5298,1019,2025-09-13,true,false
106944,304510385969,Сериков Артем Андреевич,M,2011-09-28,5412,1026,2025-09-09,true,false
102268,839031790548,Иванов Егор Сергеевич,M,2013-02-13,5134,1009,2025-09-08,true,false
105775,791718906630,Петров Максим Сергеевич,M,2014-03-21,5340,1022,2025-09-14,true,false
107164,800663639988,Ли Айгерим Сергеевна,F,2012-05-25,5425,1027,2025-09-12,true,false
100404,676939557520,Ким Артем Русланович,M,2011-07-17,5024,1002,2025-09-04,true,false
106419,544161878946,Серикова Диана Андреевна,F,2011-12-06,5379,1024,2025-09-11,true,false
100121,883316135403,Петров Артем Нурланович,M,2011-11-05,5008,1001,2025-09-12,true,false
101144,952987056804,Бекенов Ерасыл Маратович,M,2013-03-27,5068,1005,2025-09-03,false,false
106002,367999445850,Токтаров Арман Нурланович,M,2009-03-17,5353,1022,2025-09-08,true,false
104688,895832724118,Мухамеджанов Максим Ермекович,M,2009-03-23,5274,1017,2025-09-01,true,false
107254,554124308587,Сейдахметова Аяулым Ерлановна,F,2011-12-04,5430,1027,2025-09-08,true,false
100039,557717515381,Ахметов Артем Алексеевич,M,2013-03-22,5003,1001,2025-09-11,true,false
101451,567079143773,Ахметов Ерасыл Андреевич,M,2013-04-27,5086,1006,2025-09-09,true,false
107026,866245830078,Жумабеков Егор Сергеевич,M,2009-12-16,5416,1026,2025-09-03,true,false
105557,809667430550,Ким Алексей Русланович,M,2012-07-24,5327,1021,2025-09-12,true,false
103554,514889011164,Сейдахметова Аяулым Руслановна,F,2008-07-13,5208,1013,2025-09-01,true,false
105042,634711856496,Жумабеков Ислам Сергеевич,M,2011-10-14,5297,1019,2025-09-01,true,false
101825,402322157158,Серикова Айгерим Кайратовна,F,2010-12-17,5107,1007,2025-09-13,true,false
102074,745174334640,Ахметов Егор Кайратович,M,2012-01-19,5122,1008,2025-09-02,true,false
105701,146163129900,Абдрахманова Мадина Маратовна,F,2009-05-05,5335,1021,2025-09-14,true,false
104070,633089266911,Иванов Темирлан Сергеевич,M,2009-04-02,5238,1015,2025-09-15,true,false
104335,990541555824,Жумабекова Милана Ерлановна,F,2011-08-05,5254,1016,2025-09-04,true,false
106775,382998990400,Сидоров Арман Андреевич,M,2009-11-22,5402,1025,2025-09-12,true,false
101114,322729681910,Ким Аян Нурланович,M,2013-05-02,5067,1005,2025-09-07,true,false
103247,590370592682,Абдрахманова Милана Ермековна,F,2010-12-07,5189,1012,2025-09-12,true,false
102617,434405844199,Серикова Анастасия Нурлановна,F,2010-10-15,5154,1010,2025-09-09,true,false
105255,375830305182,Иванова Аяулым Нурлановна,F,2012-11-07,5309,1020,2025-09-07,true,false
105741,766183226260,Петрова Анастасия Ерлановна,F,2007-04-12,5338,1021,2025-09-09,true,false
102106,970152458197,Сидоров Санжар Нурланович,M,2010-02-09,5124,1008,2025-09-10,true,false
102755,801735814529,Омаров Амир Алексеевич,M,2009-06-10,5161,1010,2025-09-11,true,false
104160,245208796656,Абдрахманова Аяулым Ермековна,F,2008-01-27,5244,1015,2025-09-10,true,false
107292,174572733283,Васильев Ерасыл Алексеевич,M,2010-08-09,5432,1027,2025-09-08,true,false
103758,113051084769,Кузнецова Аяулым Маратовна,F,2010-12-16,5220,1014,2025-09-12,true,false
105927,461672419803,Мухамеджанова Диана Руслановна,F,2010-09-11,5349,1022,2025-09-02,true,false
104444,738128422675,Ли Егор Русланович,M,2008-12-07,5260,1016,2025-09-09,true,false
106155,474967039662,Ахметова Диана Алексеевна,F,2010-08-20,5364,,2025-09-05,true,false
106929,800703114401,Токтаров Максим Маратович,M,2012-08-21,5410,1026,2025-09-05,true,false
105578,964246334530,Смагулов Егор Маратович,M,2013-08-03,5328,1021,2025-09-01,true,false
104076,659895176647,Кузнецова Аружан Ерлановна,F,2009-12-22,5239,1015,2025-09-12,true,false
106860,872945989662,Сидоров Аян Ермекович,M,2014-07-20,5407,1026,2025-09-06,true,false
102102,158960987112,Сидорова София Ерлановна,F,2010-03-16,5124,1008,2025-09-05,false,false
105784,682783905148,Ким Айгерим Сергеевна,F,2014-12-26,5340,1022,2025-09-03,true,false
105903,224785258530,Абдрахманова Аружан Андреевна,F,2011-06-18,5348,1022,2025-09-02,true,false
100214,554742090222,Сериков Данияр Сергеевич,M,2008-05-13,5014,1001,2025-09-11,true,false
105855,618170155813,Смагулов Руслан Ерланович,M,2012-01-07,5345,1022,2025-09-03,true,false
105734,329681318184,Ким Аяулым Маратовна,F,2007-04-08,5337,1021,2025-09-15,false,false
106321,912512938820,Нурпеисов Алексей Ерланович,M,2014-07-09,5373,1024,2025-09-05,true,false
104141,333233990903,Серикова Диана Андреевна,F,2008-08-09,5242,1015,2025-09-02,true,false
104294,722071155600,Петрова Аяулым Андреевна,F,2011-12-02,5251,1016,2025-09-11,true,false
107363,103151559793,Сериков Дамир Маратович,M,2007-04-05,5437,1027,2025-09-01,false,false
103402,652866306934,Сейдахметов Максим Ермекович,M,2012-02-05,5199,1013,2025-09-05,true,false
102707,178245934475,Васильева Айша Маратовна,F,2010-01-09,5158,1010,2025-09-11,true,false
102723,609610479753,Жумабекова Аружан Нурлановна,F,2008-07-04,5159,1010,2025-09-02,true,false
103263,281237744718,Токтарова Алина Руслановна,F,2009-04-01,5190,1012,2025-09-14,true,false
105064,922526941723,Кузнецова Аружан Руслановна,F,2010-05-08,5298,1019,2025-09-03,true,false
102222,307999696828,Жумабеков Егор Русланович,M,2007-10-03,5131,1008,2025-09-04,true,false
104512,211979203780,Васильева Амина Нурлановна,F,2012-12-01,5264,1017,2025-09-13,false,false
105562,718144415903,Омарова Виктория Ерлановна,F,2013-01-05,5327,1021,2025-09-03,true,false
106835,860605085121,Кузнецова Диана Сергеевна,F,2008-03-22,5405,1025,2025-09-15,true,false
102214,538532178970,Нурпеисов Нурислам Сергеевич,M,2008-01-10,5131,1008,2025-09-10,true,false
105191,712372612957,Серикова Алина Ермековна,F,2013-01-21,5306,1020,2025-09-15,true,false
106362,164710320900,Абдрахманова Милана Ермековна,F,2013-01-05,5376,1024,2025-09-07,true,false
106653,953119455994,Кузнецов Алихан Андреевич,M,2012-11-24,5394,1025,2025-09-14,true,false
105203,872162920660,Нурпеисова Анастасия Андреевна,F,2013-01-02,5306,1020,2025-09-05,true,false
103943,334209602720,Смагулова Аружан Нурлановна,F,2013-05-18,5231,1015,2025-09-12,false,false
102118,293127768761,Токтарова Аяулым Ермековна,F,2010-05-16,5125,1008,2025-09-07,true,false
106134,562298916719,Бекенов Нурислам Алексеевич,M,2010-08-02,5363,1023,2025-09-15,true,false
103159,984555734187,Сериков Амир Нурланович,M,2010-10-11,5185,1012,2025-09-14,true,false
106690,218634910728,Мухамеджанов Арман Ермекович,M,2010-04-07,5397,1025,2025-09-15,true,false
107344,934599363015,Мухамеджанов Алексей Маратович,M,2008-09-17,5436,1027,2025-09-01,true,false
102984,891083230794,Кузнецов Алихан Ермекович,M,2009-02-17,5174,1011,2025-09-05,true,false
105936,263140079516,Мухамеджанова Айгерим Маратовна,F,2010-02-20,5350,1022,2025-09-02,true,false
104213,681766757169,Абдрахманова Айша Алексеевна,F,2013-09-20,5247,1016,2025-09-03,true,false
100893,321423962760,Сейдахметова Аяулым Андреевна,F,2012-05-10,5053,1004,2025-09-02,true,false
103284,751689370704,Иванов Никита Русланович,M,2008-02-24,5192,1012,2025-09-14,true,false
101421,744358379101,Кузнецов Алексей Кайратович,M,2013-03-25,5084,1006,2025-09-07,true,false
103351,977964707331,Бекенова София Маратовна,F,2013-02-08,5196,1013,2025-09-11,true,false
102935,182456441625,Бекенова Аяулым Кайратовна,F,2009-08-02,5172,1011,2025-09-09,true,false
100400,757471037822,Сидорова Дария Нурлановна,F,2011-10-01,5024,1002,2025-09-04,true,false
102026,709952168482,Сидорова Алина Андреевна,F,2013-01-17,5120,1008,2025-09-03,true,false
102690,181110316312,Иванова Диана Нурлановна,F,2010-08-04,5158,1010,2025-09-10,true,false
104992,207123326064,Омаров Алексей Ерланович,M,2013-04-04,5294,1019,2025-09-12,true,false
106947,226562653696,Смагулова Амина Алексеевна,F,2011-03-03,5412,1026,2025-09-13,true,false
104285,867465274945,Ахметова Анастасия Руслановна,F,2012-05-12,5251,1016,2025-09-01,true,false
104880,573930347762,Петрова София Нурлановна,F,2009-02-27,5287,1018,2025-09-02,true,false
102916,926615618375,Ахметова Дария Нурлановна,F,2011-05-25,5171,1011,2025-09-13,false,false
102911,855630216626,Ли Жанель Кайратовна,F,2010-03-20,5171,1011,2025-09-07,true,false
103711,787753641704,Серикова Аяулым Маратовна,F,2012-08-01,5217,1014,2025-09-07,true,false
104150,530625692911,Мухамеджанова Аяулым Руслановна,F,2007-01-13,5243,1015,2025-09-09,true,false
106621,117938490670,Петрова Айгерим Ермековна,F,2013-02-03,5392,1025,2025-09-13,true,false
103501,772438011451,Серикова София Нурлановна,F,2010-08-18,5204,1013,2025-09-04,true,false
101294,153105431702,Сейдахметов Санжар Маратович,M,2009-04-03,5076,1005,2025-09-12,true,false
102345,547488487572,Ким Руслан Ермекович,M,2011-10-07,5139,1009,2025-09-14,true,false
100499,522494343629,Ким Адиль Алексеевич,M,2008-06-01,5030,1002,2025-09-05,true,false
101027,947922996599,Сидорова Мария Ерлановна,F,2008-01-10,5061,1004,2025-09-07,true,false
106674,849142672418,Петрова Ева Ермековна,F,2010-06-13,5396,1025,2025-09-04,true,false
105574,585750230192,Токтарова Аяулым Кайратовна,F,2012-07-11,5328,1021,2025-09-07,true,false
102778,262712519115,Иванов Аян Алексеевич,M,2008-09-08,5162,1010,2025-09-11,true,false
103140,260419897292,Сидоров Адиль Алексеевич,M,2012-01-27,5184,1012,2025-09-02,true,false
104848,854272613917,Ахметов Дамир Ермекович,M,2009-02-12,5285,1018,2025-09-06,true,false
103636,458948418277,Бекенов Санжар Маратович,M,2013-10-23,5213,1014,2025-09-05,true,false
103530,944021845370,Омаров Данияр Русланович,M,2010-01-08,5206,1013,2025-09-04,true,false
101091,240786722510,Смагулов Артем Андреевич,M,2008-09-12,5065,1004,2025-09-02,true,false
104427,565565013219,Сейдахметов Артем Ерланович,M,2008-07-28,5259,1016,2025-09-13,true,false
102486,109864820737,Иванов Темирлан Нурланович,M,2013-08-15,5147,1010,2025-09-09,true,false
101163,864683705521,Нурпеисова Диана Руслановна,F,2012-08-05,5069,1005,2025-09-11,true,false
103384,353219469634,Нурпеисов Алексей Ерланович,M,2012-05-15,5198,1013,2025-09-09,true,false
101185,555967715761,Омарова Алина Маратовна,F,2012-02-18,5070,1005,2025-09-15,true,false
102021,620182548756,Сейдахметов Темирлан Ерланович,M,2013-01-20,5119,1008,2025-09-03,true,false
105186,835836310302,Ким Виктория Сергеевна,F,2007-10-11,5305,1019,2025-09-02,true,false
102728,792388845754,Сидоров Егор Андреевич,M,2008-07-11,5160,1010,2025-09-02,true,false
103938,212264469306,Токтарова Айша Руслановна,F,2013-01-19,5230,1015,2025-09-09,true,false
101739,705730703334,Васильева Ева Маратовна,F,2014-11-11,5102,1007,2025-09-12,true,false
104333,886869030664,Сейдахметова Алина Ермековна,F,2011-09-15,5254,1016,2025-09-09,true,false
105633,767645340286,Омаров Егор Сергеевич,M,2010-10-20,5331,1021,2025-09-14,true,false
104493,432440534004,Жумабеков Темирлан Ермекович,M,2014-03-07,5262,1017,2025-09-07,true,false
100876,847793253615,Жумабекова Мадина Кайратовна,F,2013-01-21,5052,1004,2025-09-04,true,false
103623,121106216612,Ахметова Жанель Сергеевна,F,2013-03-24,5212,1014,2025-09-07,true,false
105088,117215769916,Омарова Алина Кайратовна,F,2009-01-27,5299,1019,2025-09-01,true,false
103481,690739817928,Бекенова Мария Руслановна,F,2011-07-11,5202,1013,2025-09-11,true,false
104666,945124713059,Омаров Егор Нурланович,M,2008-06-04,5273,1017,2025-09-12,true,false
103834,738024249578,Токтарова Милана Андреевна,F,2008-10-05,5224,1014,2025-09-14,true,false
102656,482447226097,Бекенова Алина Сергеевна,F,2010-11-20,5156,1010,2025-09-13,true,false
106025,856139329774,Петров Данияр Кайратович,M,2008-02-20,5355,1022,2025-09-14,true,false
102712,959961236380,Ахметова Ева Кайратовна,F,2009-10-22,5159,1010,2025-09-02,true,false
107314,305071463940,Абдрахманова Аяулым Нурлановна,F,2009-07-18,5434,1027,2025-09-05,true,false
100474,260785816144,Петров Руслан Нурланович,M,2009-04-20,5029,1002,2025-09-08,true,false
101603,776022798408,Абдрахманов Артем Ерланович,M,2010-10-09,5094,1006,2025-09-13,true,false
104876,574274166266,Васильева Аяулым Нурлановна,F,2008-06-20,5287,1018,2025-09-10,true,false
102408,780979485593,Бекенова Ева Ермековна,F,2009-09-22,5143,1009,2025-09-02,true,false
101848,291425265629,Васильев Егор Русланович,M,2010-03-17,5109,1007,2025-09-09,true,false
103456,445188651155,Бекенов Руслан Кайратович,M,2011-02-23,5201,1013,2025-09-07,true,false
103000,150465888405,Абдрахманова Мадина Алексеевна,F,2009-12-07,5175,1011,2025-09-13,true,false
103494,530603255605,Абдрахманов Нурислам Ерланович,M,2009-08-25,5204,1013,2025-09-12,true,false
104378,587263690457,Ким Аружан Нурлановна,F,2010-05-19,5256,1016,2025-09-14,true,false
105825,655253982032,Ли Айгерим Ермековна,F,2012-09-22,5343,1022,2025-09-12,true,false
102971,565029746251,Иванова Алина Кайратовна,F,2009-10-11,5174,1011,2025-09-05,true,false
